dataset_accession,participant_id,run_id,trial_index,task_paradigm,stimulus_condition,raw_onset_sec,raw_duration_sec,raw_response_time_sec,response_time_ms,accuracy,is_cognitive_conflict,prev_response_time_ms,prev_accuracy,cumulative_trial_num,rt_zscore_subject
ds000164,sub-021,1,4,stroop,neutral,9.408,1.0,0.632,632.0,1.0,0.0,620.0,1.0,4,-0.7742657053295386
ds000164,sub-021,1,5,stroop,incongruent,13.909,1.0,0.675,675.0,1.0,1.0,632.0,1.0,5,-0.5035874506208381
ds000164,sub-021,1,6,stroop,neutral,16.91,1.0,0.719,719.0,1.0,0.0,675.0,1.0,6,-0.22661435277937717
ds000164,sub-021,1,7,stroop,neutral,24.411,1.0,0.792,792.0,1.0,0.0,719.0,1.0,7,0.23290919591213763
ds000164,sub-021,1,8,stroop,neutral,27.414,1.0,0.763,763.0,1.0,0.0,792.0,1.0,8,0.050358745062083814
ds000164,sub-021,1,9,stroop,neutral,34.915,1.0,0.695,695.0,1.0,0.0,763.0,1.0,9,-0.3776905879656286
ds000164,sub-021,1,10,stroop,incongruent,46.917,1.0,0.76,760.0,1.0,1.0,695.0,1.0,10,0.03147421566380238
ds000164,sub-021,1,11,stroop,incongruent,60.421,1.0,0.72,720.0,1.0,1.0,760.0,1.0,11,-0.22031950964661667
ds000164,sub-021,1,12,stroop,neutral,64.926,1.0,0.904,904.0,1.0,0.0,720.0,1.0,12,0.937931626781311
ds000164,sub-021,1,13,stroop,incongruent,73.927,1.0,0.676,676.0,1.0,1.0,904.0,1.0,13,-0.49729260748807763
ds000164,sub-021,1,14,stroop,incongruent,76.93,1.0,0.767,767.0,1.0,1.0,676.0,1.0,14,0.07553811759312572
ds000164,sub-021,1,15,stroop,neutral,87.431,1.0,0.957,957.0,1.0,0.0,767.0,1.0,15,1.2715583128176162
ds000164,sub-021,1,16,stroop,incongruent,93.435,1.0,0.692,692.0,1.0,1.0,957.0,1.0,16,-0.39657511736391005
ds000164,sub-021,1,17,stroop,neutral,96.437,1.0,0.834,834.0,1.0,0.0,692.0,1.0,17,0.49729260748807763
ds000164,sub-021,1,18,stroop,congruent,99.438,1.0,0.7,700.0,1.0,0.0,834.0,1.0,18,-0.3462163723018262
ds000164,sub-021,1,19,stroop,congruent,102.439,1.0,0.624,624.0,1.0,0.0,700.0,1.0,19,-0.8246244503916225
ds000164,sub-021,1,20,stroop,incongruent,105.44,1.0,0.843,843.0,1.0,1.0,624.0,1.0,20,0.5539461956829219
ds000164,sub-021,1,21,stroop,congruent,111.441,1.0,0.639,639.0,1.0,0.0,843.0,1.0,21,-0.7302018034002152
ds000164,sub-021,1,22,stroop,congruent,114.443,1.0,0.75,750.0,1.0,0.0,639.0,1.0,22,-0.03147421566380238
ds000164,sub-021,1,23,stroop,congruent,117.444,1.0,0.632,632.0,1.0,0.0,750.0,1.0,23,-0.7742657053295386
ds000164,sub-021,1,24,stroop,congruent,120.445,1.0,0.721,721.0,1.0,0.0,632.0,1.0,24,-0.2140246665138562
ds000164,sub-021,1,25,stroop,neutral,123.446,1.0,0.698,698.0,1.0,0.0,721.0,1.0,25,-0.35880605856734715
ds000164,sub-021,1,26,stroop,incongruent,126.447,1.0,0.692,692.0,1.0,1.0,698.0,1.0,26,-0.39657511736391005
ds000164,sub-021,1,27,stroop,neutral,130.948,1.0,0.716,716.0,1.0,0.0,692.0,1.0,27,-0.24549888217765858
ds000164,sub-021,1,28,stroop,congruent,135.45,1.0,0.639,639.0,1.0,0.0,716.0,1.0,28,-0.7302018034002152
ds000164,sub-021,1,29,stroop,incongruent,142.951,1.0,1.025,1025.0,1.0,1.0,639.0,1.0,29,1.6996076458453286
ds000164,sub-021,1,30,stroop,congruent,151.954,1.0,0.872,872.0,1.0,0.0,1025.0,1.0,30,0.7364966465329758
ds000164,sub-021,1,31,stroop,incongruent,156.457,1.0,0.645,645.0,1.0,1.0,872.0,1.0,31,-0.6924327446036525
ds000164,sub-021,1,32,stroop,incongruent,160.958,1.0,0.751,751.0,1.0,1.0,645.0,1.0,32,-0.025179372531041907
ds000164,sub-021,1,33,stroop,congruent,166.96,1.0,0.635,635.0,1.0,0.0,751.0,1.0,33,-0.7553811759312572
ds000164,sub-021,1,34,stroop,incongruent,169.962,1.0,0.842,842.0,1.0,1.0,635.0,1.0,34,0.5476513525501615
ds000164,sub-021,1,35,stroop,congruent,172.963,1.0,0.618,618.0,1.0,0.0,842.0,1.0,35,-0.8623935091881852
ds000164,sub-021,1,36,stroop,congruent,178.964,1.0,0.649,649.0,1.0,0.0,618.0,1.0,36,-0.6672533720726105
ds000164,sub-021,1,37,stroop,congruent,181.966,1.0,0.659,659.0,1.0,0.0,649.0,1.0,37,-0.6043049407450057
ds000164,sub-021,1,38,stroop,neutral,186.467,1.0,0.753,753.0,1.0,0.0,659.0,1.0,38,-0.012589686265520953
ds000164,sub-021,1,39,stroop,congruent,190.968,1.0,0.664,664.0,1.0,0.0,753.0,1.0,39,-0.5728307250812034
ds000164,sub-021,1,40,stroop,congruent,193.97,1.0,0.77,770.0,1.0,0.0,664.0,1.0,40,0.09442264699140715
ds000164,sub-021,1,41,stroop,neutral,196.971,1.0,0.832,832.0,1.0,0.0,770.0,1.0,41,0.4847029212225567
ds000164,sub-021,1,42,stroop,congruent,199.972,1.0,0.723,723.0,1.0,0.0,832.0,1.0,42,-0.20143498024833525
ds000164,sub-021,1,43,stroop,incongruent,204.473,1.0,0.928,928.0,1.0,1.0,723.0,1.0,43,1.0890078619675625
ds000164,sub-021,1,44,stroop,incongruent,207.474,1.0,0.88,880.0,1.0,1.0,928.0,1.0,44,0.7868553915950596
ds000164,sub-021,1,45,stroop,neutral,210.475,1.0,0.804,804.0,1.0,0.0,880.0,1.0,45,0.30844731350526333
ds000164,sub-021,1,46,stroop,incongruent,213.476,1.0,0.94,940.0,1.0,1.0,804.0,1.0,46,1.164545979560688
ds000164,sub-021,1,47,stroop,neutral,216.477,1.0,0.662,662.0,1.0,0.0,940.0,1.0,47,-0.5854204113467243
ds000164,sub-021,1,48,stroop,congruent,219.479,1.0,0.658,658.0,1.0,0.0,662.0,1.0,48,-0.6105997838777663
ds000164,sub-021,1,49,stroop,neutral,222.48,1.0,0.642,642.0,1.0,0.0,658.0,1.0,49,-0.7113172740019339
ds000164,sub-021,1,50,stroop,neutral,225.481,1.0,0.686,686.0,1.0,0.0,642.0,1.0,50,-0.4343441761604729
ds000164,sub-021,1,51,stroop,congruent,228.482,1.0,0.665,665.0,1.0,0.0,686.0,1.0,51,-0.5665358819484428
ds000164,sub-021,1,52,stroop,congruent,231.483,1.0,0.622,622.0,1.0,0.0,665.0,1.0,52,-0.8372141366571434
ds000164,sub-021,1,53,stroop,incongruent,237.484,1.0,0.78,780.0,1.0,1.0,622.0,1.0,53,0.15737107831901193
ds000164,sub-021,1,54,stroop,neutral,240.486,1.0,0.766,766.0,1.0,0.0,780.0,1.0,54,0.06924327446036524
ds000164,sub-021,1,55,stroop,congruent,246.487,1.0,0.59,590.0,1.0,0.0,766.0,1.0,55,-1.0386491169054786
ds000164,sub-021,1,56,stroop,congruent,249.489,1.0,0.684,684.0,1.0,0.0,590.0,1.0,56,-0.4469338624259938
ds000164,sub-021,1,57,stroop,neutral,252.49,1.0,0.728,728.0,1.0,0.0,684.0,1.0,57,-0.16996076458453285
ds000164,sub-021,1,58,stroop,incongruent,258.491,1.0,0.791,791.0,1.0,1.0,728.0,1.0,58,0.22661435277937717
ds000164,sub-021,1,59,stroop,incongruent,261.493,1.0,0.72,720.0,1.0,1.0,791.0,1.0,59,-0.22031950964661667
ds000164,sub-021,1,60,stroop,congruent,264.494,1.0,0.707,707.0,1.0,0.0,720.0,1.0,60,-0.30215247037250287
ds000164,sub-021,1,61,stroop,incongruent,270.495,1.0,0.972,972.0,1.0,1.0,707.0,1.0,61,1.3659809598090233
ds000164,sub-021,1,62,stroop,congruent,277.997,1.0,0.694,694.0,1.0,0.0,972.0,1.0,62,-0.38398543109838906
ds000164,sub-021,1,63,stroop,incongruent,282.499,1.0,1.158,1158.0,1.0,1.0,694.0,1.0,63,2.536821782502472
ds000164,sub-021,1,64,stroop,neutral,288.501,1.0,0.712,712.0,1.0,0.0,1158.0,1.0,64,-0.2706782547087005
ds000164,sub-021,1,65,stroop,neutral,291.503,1.0,0.704,704.0,1.0,0.0,712.0,1.0,65,-0.3210369997707843
ds000164,sub-021,1,66,stroop,incongruent,296.004,1.0,0.674,674.0,1.0,1.0,704.0,1.0,66,-0.5098822937535986
ds000164,sub-021,1,67,stroop,congruent,300.505,1.0,0.673,673.0,1.0,0.0,674.0,1.0,67,-0.516177136886359
ds000164,sub-021,1,68,stroop,congruent,303.507,1.0,0.821,821.0,1.0,0.0,673.0,1.0,68,0.41545964676219144
ds000164,sub-021,1,69,stroop,incongruent,306.508,1.0,0.755,755.0,0.0,1.0,821.0,1.0,69,0.0
ds000164,sub-021,1,70,stroop,congruent,317.009,1.0,0.82,820.0,1.0,0.0,755.0,0.0,70,0.409164803629431
ds000164,sub-021,1,71,stroop,neutral,323.012,1.0,0.635,635.0,1.0,0.0,820.0,1.0,71,-0.7553811759312572
ds000164,sub-021,1,72,stroop,neutral,326.014,1.0,0.86,860.0,1.0,0.0,635.0,1.0,72,0.6609585289398501
ds000164,sub-021,1,73,stroop,neutral,329.015,1.0,0.697,697.0,1.0,0.0,860.0,1.0,73,-0.3651009017001076
ds000164,sub-021,1,74,stroop,incongruent,332.016,1.0,0.866,866.0,1.0,1.0,697.0,1.0,74,0.6987275877364129
ds000164,sub-021,1,75,stroop,incongruent,338.017,1.0,0.966,966.0,1.0,1.0,866.0,1.0,75,1.3282119010124604
ds000164,sub-021,1,76,stroop,neutral,342.519,1.0,0.697,697.0,1.0,0.0,966.0,1.0,76,-0.3651009017001076
ds000164,sub-021,1,77,stroop,incongruent,345.521,1.0,0.883,883.0,1.0,1.0,697.0,1.0,77,0.805739920993341
ds000164,sub-021,1,78,stroop,incongruent,350.022,1.0,1.302,1302.0,0.0,1.0,883.0,1.0,78,3.4432791936199805
ds000164,sub-021,1,79,stroop,neutral,353.024,1.0,0.769,769.0,1.0,0.0,1302.0,0.0,79,0.08812780385864667
ds000164,sub-021,1,80,stroop,incongruent,357.525,1.0,0.709,709.0,1.0,1.0,769.0,1.0,80,-0.28956278410698194
ds000164,sub-021,1,81,stroop,congruent,360.526,1.0,0.873,873.0,1.0,0.0,709.0,1.0,81,0.7427914896657363
ds000164,sub-021,1,82,stroop,congruent,363.527,1.0,0.665,665.0,1.0,0.0,873.0,1.0,82,-0.5665358819484428
ds000164,sub-021,1,83,stroop,incongruent,368.028,1.0,0.742,742.0,1.0,1.0,665.0,1.0,83,-0.0818329607258862
ds000164,sub-021,1,84,stroop,incongruent,374.03,1.0,0.688,688.0,1.0,1.0,742.0,1.0,84,-0.4217544898949519
ds000164,sub-021,1,85,stroop,incongruent,377.032,1.0,0.902,902.0,1.0,1.0,688.0,1.0,85,0.92534194051579
ds000164,sub-021,1,86,stroop,congruent,383.033,1.0,0.927,927.0,1.0,0.0,902.0,1.0,86,1.082713018834802
ds000164,sub-021,1,87,stroop,congruent,387.535,1.0,0.805,805.0,1.0,0.0,927.0,1.0,87,0.31474215663802385
ds000164,sub-021,1,88,stroop,neutral,392.036,1.0,0.694,694.0,1.0,0.0,805.0,1.0,88,-0.38398543109838906
ds000164,sub-021,1,89,stroop,congruent,401.038,1.0,1.084,1084.0,1.0,0.0,694.0,1.0,89,2.0710033906781966
ds000164,sub-021,1,90,stroop,congruent,405.541,1.0,0.788,788.0,1.0,0.0,1084.0,1.0,90,0.20772982338109572
ds000164,sub-021,1,91,stroop,congruent,413.042,1.0,0.918,918.0,1.0,0.0,788.0,1.0,91,1.0260594306399577
ds000164,sub-021,1,92,stroop,neutral,416.045,1.0,0.877,877.0,1.0,0.0,918.0,1.0,92,0.7679708621967781
ds000164,sub-021,1,93,stroop,neutral,419.046,1.0,0.956,956.0,1.0,0.0,877.0,1.0,93,1.2652634696848557
ds000164,sub-021,1,94,stroop,congruent,422.047,1.0,0.81,810.0,1.0,0.0,956.0,1.0,94,0.3462163723018262
ds000164,sub-021,1,95,stroop,congruent,425.048,1.0,0.838,838.0,1.0,0.0,810.0,1.0,95,0.5224719800191195
ds000164,sub-021,1,96,stroop,neutral,428.049,1.0,0.825,825.0,1.0,0.0,838.0,1.0,96,0.44063901929323335
ds000164,sub-021,1,97,stroop,neutral,432.55,1.0,0.961,961.0,1.0,0.0,825.0,1.0,97,1.296737685348658
ds000164,sub-021,1,98,stroop,congruent,435.551,1.0,0.863,863.0,1.0,0.0,961.0,1.0,98,0.6798430583381314
ds000164,sub-021,1,99,stroop,congruent,444.552,1.0,0.721,721.0,1.0,0.0,863.0,1.0,99,-0.2140246665138562
ds000164,sub-021,1,100,stroop,neutral,447.555,1.0,0.782,782.0,1.0,0.0,721.0,1.0,100,0.16996076458453285
ds000164,sub-021,1,101,stroop,neutral,452.056,1.0,0.943,943.0,1.0,0.0,782.0,1.0,101,1.1834305089589696
ds000164,sub-021,1,102,stroop,congruent,456.558,1.0,0.719,719.0,1.0,0.0,943.0,1.0,102,-0.22661435277937717
ds000164,sub-021,1,103,stroop,neutral,462.559,1.0,0.78,780.0,1.0,0.0,719.0,1.0,103,0.15737107831901193
ds000164,sub-021,1,104,stroop,neutral,465.561,1.0,0.751,751.0,1.0,0.0,780.0,1.0,104,-0.025179372531041907
ds000164,sub-021,1,105,stroop,congruent,471.563,1.0,0.594,594.0,1.0,0.0,751.0,1.0,105,-1.0134697443744367
ds000164,sub-021,1,106,stroop,incongruent,476.065,1.0,1.537,1537.0,1.0,1.0,594.0,1.0,106,4.922567329818692
ds000164,sub-021,1,107,stroop,incongruent,480.566,1.0,0.706,706.0,1.0,1.0,1537.0,1.0,107,-0.30844731350526333
ds000164,sub-021,1,108,stroop,neutral,486.568,1.0,0.733,733.0,1.0,0.0,706.0,1.0,108,-0.13848654892073048
ds000164,sub-021,1,109,stroop,incongruent,491.07,1.0,1.176,1176.0,1.0,1.0,733.0,1.0,109,2.650128958892161
ds000164,sub-021,1,110,stroop,neutral,494.071,1.0,0.827,827.0,1.0,0.0,1176.0,1.0,110,0.45322870555875433
ds000164,sub-021,1,111,stroop,congruent,498.572,1.0,0.576,576.0,1.0,0.0,827.0,1.0,111,-1.1267769207641254
ds000164,sub-021,1,112,stroop,neutral,503.074,1.0,0.772,772.0,1.0,0.0,576.0,1.0,112,0.1070123332569281
ds000164,sub-021,1,113,stroop,neutral,506.075,1.0,0.866,866.0,1.0,0.0,772.0,1.0,113,0.6987275877364129
ds000164,sub-021,1,114,stroop,neutral,509.076,1.0,0.737,737.0,1.0,0.0,866.0,1.0,114,-0.11330717638968858
ds000164,sub-021,1,115,stroop,neutral,512.077,1.0,0.841,841.0,1.0,0.0,737.0,1.0,115,0.541356509417401
ds000164,sub-021,1,116,stroop,incongruent,516.578,1.0,0.925,925.0,1.0,1.0,841.0,1.0,116,1.070123332569281
ds000164,sub-021,1,117,stroop,incongruent,519.58,1.0,1.139,1139.0,1.0,1.0,925.0,1.0,117,2.417219762980023
ds000164,sub-021,1,118,stroop,incongruent,524.081,1.0,1.277,1277.0,0.0,1.0,1139.0,1.0,118,3.285908115300969
ds000164,sub-021,1,119,stroop,congruent,527.082,1.0,0.847,847.0,1.0,0.0,1277.0,0.0,119,0.5791255682139639
ds000164,sub-022,1,1,stroop,congruent,1.895,1.0,0.954,954.0,0.0,0.0,,,1,0.980357512059474
ds000164,sub-022,1,2,stroop,incongruent,4.901,1.0,0.73,730.0,1.0,1.0,954.0,0.0,2,-0.3505520800697513
ds000164,sub-022,1,3,stroop,congruent,9.402,1.0,0.786,786.0,1.0,0.0,730.0,1.0,3,-0.01782468203744498
ds000164,sub-022,1,4,stroop,neutral,12.403,1.0,0.96,960.0,1.0,0.0,786.0,1.0,4,1.016006876134364
ds000164,sub-022,1,5,stroop,congruent,16.904,1.0,0.649,649.0,1.0,0.0,960.0,1.0,5,-0.8318184950807658
ds000164,sub-022,1,6,stroop,incongruent,19.906,1.0,1.088,1088.0,1.0,1.0,649.0,1.0,6,1.7765266430653497
ds000164,sub-022,1,7,stroop,neutral,22.907,1.0,0.89,890.0,1.0,0.0,1088.0,1.0,7,0.600097628593981
ds000164,sub-022,1,8,stroop,neutral,34.908,1.0,1.035,1035.0,1.0,0.0,890.0,1.0,8,1.4616239270704885
ds000164,sub-022,1,9,stroop,neutral,40.912,1.0,0.756,756.0,1.0,0.0,1035.0,1.0,9,-0.19607150241189478
ds000164,sub-022,1,10,stroop,neutral,43.914,1.0,0.632,632.0,1.0,0.0,756.0,1.0,10,-0.9328250266262873
ds000164,sub-022,1,11,stroop,congruent,52.915,1.0,1.047,1047.0,1.0,0.0,632.0,1.0,11,1.5329226552202684
ds000164,sub-022,1,12,stroop,neutral,55.918,1.0,0.711,711.0,1.0,0.0,1047.0,1.0,12,-0.4634417329735695
ds000164,sub-022,1,13,stroop,neutral,60.419,1.0,0.837,837.0,1.0,0.0,711.0,1.0,13,0.28519491259911967
ds000164,sub-022,1,14,stroop,incongruent,63.42,1.0,1.195,1195.0,0.0,1.0,837.0,1.0,14,2.4122736357342207
ds000164,sub-022,1,15,stroop,incongruent,66.421,1.0,0.909,909.0,1.0,1.0,1195.0,0.0,15,0.7129872814977992
ds000164,sub-022,1,16,stroop,neutral,70.923,1.0,0.744,744.0,1.0,0.0,909.0,1.0,16,-0.2673702305616747
ds000164,sub-022,1,17,stroop,neutral,73.924,1.0,0.948,948.0,1.0,0.0,744.0,1.0,17,0.9447081479845839
ds000164,sub-022,1,18,stroop,congruent,76.925,1.0,0.62,620.0,1.0,0.0,948.0,1.0,18,-1.0041237547760673
ds000164,sub-022,1,19,stroop,neutral,79.926,1.0,0.764,764.0,1.0,0.0,620.0,1.0,19,-0.14853901697870817
ds000164,sub-022,1,20,stroop,incongruent,82.927,1.0,1.03,1030.0,1.0,1.0,764.0,1.0,20,1.4319161236747469
ds000164,sub-022,1,21,stroop,congruent,85.928,1.0,0.687,687.0,1.0,0.0,1030.0,1.0,21,-0.6060391892731294
ds000164,sub-022,1,22,stroop,incongruent,88.929,1.0,1.088,1088.0,1.0,1.0,687.0,1.0,22,1.7765266430653497
ds000164,sub-022,1,23,stroop,incongruent,91.93,1.0,0.925,925.0,1.0,1.0,1088.0,1.0,23,0.8080522523641724
ds000164,sub-022,1,24,stroop,congruent,94.931,1.0,0.721,721.0,1.0,0.0,925.0,1.0,24,-0.4040261261820862
ds000164,sub-022,1,25,stroop,congruent,99.432,1.0,0.88,880.0,1.0,0.0,721.0,1.0,25,0.5406820218024977
ds000164,sub-022,1,26,stroop,neutral,102.434,1.0,0.74,740.0,1.0,0.0,880.0,1.0,26,-0.291136473278268
ds000164,sub-022,1,27,stroop,neutral,105.435,1.0,0.847,847.0,1.0,0.0,740.0,1.0,27,0.34461051939060294
ds000164,sub-022,1,28,stroop,congruent,108.436,1.0,0.823,823.0,1.0,0.0,847.0,1.0,28,0.2020130630910431
ds000164,sub-022,1,29,stroop,neutral,111.437,1.0,0.732,732.0,1.0,0.0,823.0,1.0,29,-0.33866895871145464
ds000164,sub-022,1,30,stroop,neutral,117.438,1.0,0.87,870.0,1.0,0.0,732.0,1.0,30,0.48126641501101447
ds000164,sub-022,1,31,stroop,neutral,120.44,1.0,0.734,734.0,1.0,0.0,870.0,1.0,31,-0.32678583735315797
ds000164,sub-022,1,32,stroop,incongruent,123.441,1.0,0.751,751.0,1.0,1.0,734.0,1.0,32,-0.22577930580763642
ds000164,sub-022,1,33,stroop,congruent,127.942,1.0,0.601,601.0,1.0,0.0,751.0,1.0,33,-1.1170134076798854
ds000164,sub-022,1,34,stroop,incongruent,136.943,1.0,1.238,1238.0,1.0,1.0,601.0,1.0,34,2.6677607449375986
ds000164,sub-022,1,35,stroop,neutral,141.446,1.0,1.042,1042.0,1.0,0.0,1238.0,1.0,35,1.5032148518245267
ds000164,sub-022,1,36,stroop,congruent,147.448,1.0,0.75,750.0,1.0,0.0,1042.0,1.0,36,-0.23172086648678475
ds000164,sub-022,1,37,stroop,congruent,153.45,1.0,0.641,641.0,1.0,0.0,750.0,1.0,37,-0.8793509805139523
ds000164,sub-022,1,38,stroop,incongruent,156.452,1.0,0.767,767.0,0.0,1.0,641.0,1.0,38,-0.1307143349412632
ds000164,sub-022,1,39,stroop,incongruent,159.453,1.0,0.836,836.0,1.0,1.0,767.0,0.0,39,0.27925335191997136
ds000164,sub-022,1,40,stroop,incongruent,163.954,1.0,0.0,,0.0,1.0,836.0,1.0,40,
ds000164,sub-022,1,41,stroop,incongruent,168.455,1.0,1.073,1073.0,1.0,1.0,,0.0,41,1.6874032328781248
ds000164,sub-022,1,42,stroop,neutral,171.457,1.0,0.832,832.0,1.0,0.0,1073.0,1.0,42,0.255487109203378
ds000164,sub-022,1,43,stroop,incongruent,175.958,1.0,0.869,869.0,1.0,1.0,832.0,1.0,43,0.47532485433186616
ds000164,sub-022,1,44,stroop,congruent,178.959,1.0,0.85,850.0,1.0,0.0,869.0,1.0,44,0.3624352014280479
ds000164,sub-022,1,45,stroop,neutral,186.46,1.0,0.916,916.0,1.0,0.0,850.0,1.0,45,0.7545782062518375
ds000164,sub-022,1,46,stroop,congruent,199.963,1.0,0.792,792.0,1.0,0.0,916.0,1.0,46,0.01782468203744498
ds000164,sub-022,1,47,stroop,congruent,202.968,1.0,0.598,598.0,1.0,0.0,792.0,1.0,47,-1.1348380897173305
ds000164,sub-022,1,48,stroop,congruent,208.969,1.0,0.746,746.0,1.0,0.0,598.0,1.0,48,-0.255487109203378
ds000164,sub-022,1,49,stroop,incongruent,217.971,1.0,0.688,688.0,1.0,1.0,746.0,1.0,49,-0.600097628593981
ds000164,sub-022,1,50,stroop,congruent,225.474,1.0,0.766,766.0,1.0,0.0,688.0,1.0,50,-0.13665589562041153
ds000164,sub-022,1,51,stroop,congruent,228.476,1.0,0.598,598.0,1.0,0.0,766.0,1.0,51,-1.1348380897173305
ds000164,sub-022,1,52,stroop,neutral,231.477,1.0,0.944,944.0,1.0,0.0,598.0,1.0,52,0.9209419052679907
ds000164,sub-022,1,53,stroop,incongruent,234.478,1.0,0.0,,0.0,1.0,944.0,1.0,53,
ds000164,sub-022,1,54,stroop,incongruent,237.479,1.0,0.792,792.0,1.0,1.0,,0.0,54,0.01782468203744498
ds000164,sub-022,1,55,stroop,incongruent,247.98,1.0,1.194,1194.0,1.0,1.0,792.0,1.0,55,2.4063320750550723
ds000164,sub-022,1,56,stroop,neutral,250.984,1.0,0.951,951.0,1.0,0.0,1194.0,1.0,56,0.9625328300220289
ds000164,sub-022,1,57,stroop,neutral,253.985,1.0,0.737,737.0,1.0,0.0,951.0,1.0,57,-0.308961155315713
ds000164,sub-022,1,58,stroop,congruent,256.986,1.0,1.014,1014.0,0.0,0.0,737.0,1.0,58,1.3368511528083735
ds000164,sub-022,1,59,stroop,incongruent,264.487,1.0,1.158,1158.0,0.0,1.0,1014.0,0.0,59,2.1924358906057324
ds000164,sub-022,1,60,stroop,neutral,267.489,1.0,0.833,833.0,1.0,0.0,1158.0,0.0,60,0.2614286698825264
ds000164,sub-022,1,61,stroop,congruent,270.49,1.0,0.675,675.0,1.0,0.0,833.0,1.0,61,-0.6773379174229093
ds000164,sub-022,1,62,stroop,incongruent,274.991,1.0,1.088,1088.0,1.0,1.0,675.0,1.0,62,1.7765266430653497
ds000164,sub-022,1,63,stroop,congruent,292.993,1.0,0.702,702.0,1.0,0.0,1088.0,1.0,63,-0.5169157790859045
ds000164,sub-022,1,64,stroop,neutral,295.999,1.0,0.836,836.0,1.0,0.0,702.0,1.0,64,0.27925335191997136
ds000164,sub-022,1,65,stroop,neutral,300.5,1.0,0.817,817.0,1.0,0.0,836.0,1.0,65,0.16636369901615314
ds000164,sub-022,1,66,stroop,congruent,303.501,1.0,0.664,664.0,1.0,0.0,817.0,1.0,66,-0.7426950848935409
ds000164,sub-022,1,67,stroop,incongruent,306.502,1.0,0.759,759.0,0.0,1.0,664.0,1.0,67,-0.1782468203744498
ds000164,sub-022,1,68,stroop,congruent,311.004,1.0,0.802,802.0,1.0,0.0,759.0,0.0,68,0.07724028882892825
ds000164,sub-022,1,69,stroop,congruent,314.005,1.0,0.738,738.0,1.0,0.0,802.0,1.0,69,-0.3030195946365647
ds000164,sub-022,1,70,stroop,incongruent,317.006,1.0,0.902,902.0,1.0,1.0,738.0,1.0,70,0.671396356743761
ds000164,sub-022,1,71,stroop,neutral,321.507,1.0,0.844,844.0,1.0,0.0,902.0,1.0,71,0.32678583735315797
ds000164,sub-022,1,72,stroop,neutral,329.009,1.0,0.836,836.0,1.0,0.0,844.0,1.0,72,0.27925335191997136
ds000164,sub-022,1,73,stroop,incongruent,332.011,1.0,0.97,970.0,0.0,1.0,836.0,1.0,73,1.0754224829258472
ds000164,sub-022,1,74,stroop,incongruent,335.012,1.0,1.116,1116.0,1.0,1.0,970.0,0.0,74,1.942890342081503
ds000164,sub-022,1,75,stroop,incongruent,338.013,1.0,0.785,785.0,1.0,1.0,1116.0,1.0,75,-0.02376624271659331
ds000164,sub-022,1,76,stroop,neutral,341.014,1.0,0.972,972.0,1.0,0.0,785.0,1.0,76,1.0873056042841438
ds000164,sub-022,1,77,stroop,congruent,345.515,1.0,0.719,719.0,1.0,0.0,972.0,1.0,77,-0.4159092475403829
ds000164,sub-022,1,78,stroop,congruent,348.517,1.0,0.606,606.0,1.0,0.0,719.0,1.0,78,-1.0873056042841438
ds000164,sub-022,1,79,stroop,neutral,351.518,1.0,0.8,800.0,1.0,0.0,606.0,1.0,79,0.0653571674706316
ds000164,sub-022,1,80,stroop,incongruent,354.519,1.0,0.941,941.0,0.0,1.0,800.0,1.0,80,0.9031172232305457
ds000164,sub-022,1,81,stroop,congruent,357.52,1.0,0.665,665.0,1.0,0.0,941.0,0.0,81,-0.7367535242143926
ds000164,sub-022,1,82,stroop,congruent,366.521,1.0,0.762,762.0,1.0,0.0,665.0,1.0,82,-0.16042213833700483
ds000164,sub-022,1,83,stroop,congruent,369.524,1.0,1.281,1281.0,1.0,0.0,762.0,1.0,83,2.923247854140977
ds000164,sub-022,1,84,stroop,neutral,372.525,1.0,0.86,860.0,1.0,0.0,1281.0,1.0,84,0.4218508082195312
ds000164,sub-022,1,85,stroop,incongruent,375.526,1.0,0.967,967.0,1.0,1.0,860.0,1.0,85,1.0575978008884022
ds000164,sub-022,1,86,stroop,neutral,378.527,1.0,0.561,561.0,1.0,0.0,967.0,1.0,86,-1.3546758348458185
ds000164,sub-022,1,87,stroop,neutral,381.528,1.0,1.293,1293.0,1.0,0.0,561.0,1.0,87,2.9945465822907567
ds000164,sub-022,1,88,stroop,neutral,384.529,1.0,0.664,664.0,1.0,0.0,1293.0,1.0,88,-0.7426950848935409
ds000164,sub-022,1,89,stroop,congruent,389.03,1.0,0.605,605.0,1.0,0.0,664.0,1.0,89,-1.0932471649632922
ds000164,sub-022,1,90,stroop,incongruent,392.031,1.0,1.019,1018.9999999999999,1.0,1.0,605.0,1.0,90,1.3665589562041145
ds000164,sub-022,1,91,stroop,neutral,395.032,1.0,0.733,733.0,1.0,0.0,1018.9999999999999,1.0,91,-0.3327273980323063
ds000164,sub-022,1,92,stroop,congruent,398.033,1.0,0.65,650.0,1.0,0.0,733.0,1.0,92,-0.8258769344016175
ds000164,sub-022,1,93,stroop,neutral,401.034,1.0,0.739,739.0,1.0,0.0,650.0,1.0,93,-0.29707803395741633
ds000164,sub-022,1,94,stroop,congruent,404.035,1.0,0.8,800.0,1.0,0.0,739.0,1.0,94,0.0653571674706316
ds000164,sub-022,1,95,stroop,congruent,411.536,1.0,0.537,537.0,0.0,0.0,800.0,1.0,95,-1.4972732911453783
